Complex_word,Text,Candidates,Mu_legibilituy,Chatgpt_inferred_candidates,Gemini_inferred_candidates
escorrentía,"La incisión fluvial tiene lugar en las zonas donde hay suficiente área de drenaje (es decir, suficiente escorrentía) y se forma un canal fluvial capaz de arrastrar grava y rocas.","{'escorrentía': 5, 'espacio': 1, 'corriente de agua': 1, 'agua que escurre': 1, 'flujo de agua': 1, 'lluvia corriente': 1, 'corriente': 4, 'escurrimiento': 2, 'derrame': 1, 'evacuación': 1, 'aliviadero': 1, 'superficie': 1, 'escurrimiento de agua de lluvia': 1, 'flujo': 1, 'fluidez': 1, 'filtración': 1, 'salida': 1}",65.04625026071858,"{'surgencia': 1, 'cauce': 1, 'corriente': 1, 'flujo': 1, 'desbordamiento': 1}","{'flujo': 1, 'desagüe': 1, 'corriente': 1, 'caudal': 1, 'curso de agua': 1}"
turba,"La leyenda dice que en dichas batallas el fuego de los dragones se introducía bajo tierra que contenía un alto porcentaje de turba, que sigue ardiendo bajo tierra en la actualidad.","{'turba': 5, 'carbón': 10, 'combustible fósil': 1, 'multitud': 3, 'aglomeración': 1, 'deshechos': 1, 'combustible': 1, 'tierra especial': 1, 'masa': 1, 'aglomeracióon': 1}",67.33464125560539,"{'sedimento': 1, 'lodo': 1, 'barro': 1, 'grueso': 1, 'arcilla': 1}","{'carbón': 1, 'carbón vegetal': 1, 'tierra': 1, 'hojarasca': 1, 'combustible': 1}"
discriminación,"La mayoría de la población es del primer grupo, lo que en ocasiones crea discriminación hacia el otro.","{'bullying': 1, 'exclusión': 5, 'diferenciación': 2, 'segregación': 3, 'marginacion': 1, 'relego': 1, 'rechazo': 3, 'diferencias': 1, 'marginación': 3, 'preferencia': 1, 'trato desigual': 1, 'separación': 1, 'diferencia': 1, 'distinción': 1}",47.46557280984471,"{'sesgo': 1, 'prejuicio': 1, 'parcialidad': 1, 'exclusión': 1, 'estigmatización': 1}","{'trato injusto': 1, 'desigualdad': 1, 'prejuicio': 1, 'favoritismo': 1, 'exclusión': 1}"
precipitaciones,La media anual de precipitaciones en las dos últimas décadas del siglo XX se cifró en 370 litros metro cuadrado.,"{'lluvias': 21, 'cambios': 1, 'lluvia': 2, 'precipitaciones': 1}",50.84120324181005,"{'sucesos': 1, 'lluvias': 1, 'chubascos': 1, 'tormentas': 1, 'aguaceros': 1}","{'lluvias': 1, 'lluvia': 1, 'aguaceros': 1, 'tormentas': 1, 'torrenciales': 1}"
primordialmente,"La población de Allston se compone primordialmente de estudiantes, principalmente de la Universidad Boston, el Colegio Boston y la Universidad Harvard.","{'principalmente': 20, 'mas que nada': 1, 'primeramente': 1, 'fundamentalmente': 1, 'substancialmente': 1, 'mayoritariamente': 1}",34.40388280133397,"{'principalmente': 2, 'mayormente': 1, 'fundamentalmente': 1, 'en su mayoría': 1}","{'principalmente': 1, 'mayoritariamente': 1, 'sobre todo': 1, 'esencialmente': 1, 'fundamentalmente': 1}"
indumentaria,"La rastra es un elemento típico de la indumentaria del gaucho argentino, uruguayo y riograndense.","{'vestimenta': 15, 'verstimenta': 1, 'equipo': 1, 'herramienta': 1, 'ropa': 2, 'ropaje': 1, 'de los ropajes': 1, 'vestuario': 2, 'traje': 1}",40.47113384188626,"{'ropa': 1, 'vestimenta': 1, 'traje': 1, 'atuendo': 1, 'indaje': 1}","{'ropa': 1, 'vestimenta': 1, 'vestiduras': 1, 'atuendo': 1, 'prendas': 1}"
reanudación,La reanudación exacta de las hostilidades se desconoce.,"{'continuación': 13, 'reinicio': 4, 'continuidad': 1, 'prosecucion': 1, 'reanudación': 1, 'renovación': 1, 'reaparición': 2, 'recomenzar': 1, 'la recuperación': 1}",40.93816631130064,"{'suspensión': 1, 'continuación': 1, 'renovación': 1, 'restablecimiento': 1, 'retorno': 1}","{'reanudamiento': 1, 'reinicio': 1, 'comienzo de nuevo': 1, 'vuelta a empezar': 1, 'reactivación': 1}"
hostilidades,La reanudación exacta de las hostilidades se desconoce.,"{'rivalidades': 10, 'problemas': 1, 'ataques': 1, 'contiendas': 1, 'hostilidades': 1, 'los conflictos': 1, 'agresiones': 3, 'rivalidad': 1, 'agresividades': 1, 'los enfrentamientos': 1, 'enemigos': 1, 'agreciones': 1, 'enemistades': 1, 'competencia': 1}",40.93816631130064,"{'situaciones': 1, 'conflictos': 1, 'disputas': 1, 'riñas': 1, 'luchas': 1}","{'combates': 1, 'luchas': 1, 'enfrentamientos': 1, 'guerras': 1, 'batallas': 1}"
procesionando,"La semana abarca desde el Domingo de Ramos hasta el siguiente domingo que es el Domingo de Resurrección, procesionando, salvo el Martes Santo y el Sábado Santo, imágenes representando la Pasión de Cristo sumando en su totalidad (la semana) hasta 15 desfiles procesionales realizados por 14 hermandades.","{'procesionando': 9, 'desfilando': 6, 'marchando': 2, 'caminando en grupo': 1, 'procesionado': 1, 'peregrinando': 2, 'en procesión': 1, 'precedido': 1, 'haciendo procesión': 1, 'vigiliando': 1}",45.28350234783892,"{'desfilando': 2, 'paseando': 1, 'circulando': 1, 'marchando': 1}","{'marchando': 1, 'desfilando': 1, 'moviéndose': 1, 'caminando': 1, 'paseando': 1}"
aleatorias,"La sismicidad de la región de Catamarca es frecuente y de intensidad baja, y un silencio sísmico de terremotos medios a graves cada 30 años en áreas aleatorias.","{'al azar': 13, 'aleatorias': 3, 'azarosas': 3, 'diferentes': 2, 'inciertas': 3, 'indefinidas': 1}",46.40064791452512,"{'sueltas': 1, 'azarosas': 1, 'aleatorios': 1, 'dispersas': 1, 'irregulares': 1}","{'al azar': 1, 'irregulares': 1, 'sin patrón': 1, 'variadas': 1, 'impredecibles': 1}"
sismicidad,"La sismicidad del área de Santiago del Estero es frecuente y de intensidad baja, y un silencio sísmico de terremotos medios a graves cada 40 años.","{'sismicidad': 7, 'los sismos': 1, 'siniestralidad': 1, 'actividad sísmica': 4, 'posibilidad de sismos': 1, 'seísmo': 1, 'sacudida': 1, 'actividad sismica': 2, 'temblores': 1, 'cantidad de temblores': 2, 'placa': 1, 'cantidad de sismos': 1, 'temblor': 1, 'posibilidad de terremoto': 1}",53.80430850189114,"{'sismología': 1, 'movimientos': 1, 'temblores': 1, 'tremores': 1, 'agitación': 1}","{'actividad sísmica': 1, 'temblores': 1, 'terremotos': 1, 'sacudidas': 1, 'vibraciones': 1}"
balaustradas,"Las bancas (exedras) y balaustradas fueron hechas de mármol y el piso de granito, también habían cuatro fuentes de agua, faroles de bronce y jardines de flores que encantaban mucho a los transeúntes.","{'con columnas': 1, 'barandillas': 4, 'en forma de columna': 1, 'barandales': 3, 'columnas': 5, 'barandaje': 2, 'barandas': 3, 'columnadas': 1, 'pasamano': 1, 'talladas': 1, 'parapetos': 1, 'barandilla': 1, 'pasamanos': 1}",55.93719242125985,"{'salientes': 1, 'barandillas': 1, 'barandas': 1, 'barrotes': 1, 'barandales': 1}","{'barandillas': 1, 'rejas': 1, 'pasamanos': 1, 'antepechos': 1, 'cercos': 1}"
transeúntes,"Las bancas (exedras) y balaustradas fueron hechas de mármol y el piso de granito, también habían cuatro fuentes de agua, faroles de bronce y jardines de flores que encantaban mucho a los transeúntes.","{'paseantes': 2, 'peatones': 9, 'personas que caminaban por ahí': 1, 'pasantes': 2, 'viandantes': 1, 'pasajeros': 1, 'caminantes': 3, 'pedestres': 1, 'personas': 1, 'con barandal': 1, 'viajantes': 1, 'las personas que pasaban': 1, 'transeúntes': 1}",55.93719242125985,"{'peatones': 1, 'caminantes': 1, 'paseantes': 1, 'miradores': 1, 'curiosos': 1}","{'peatones': 1, 'caminantes': 1, 'pasajeros': 1, 'viajeros': 1, 'turistas': 1}"
milicia,"Las fuerzas en lucha eran la Alianza para la Restauración de la Paz y Contra el Terrorismo (ARPCT) por una parte, y la milicia leal a la Unión de Cortes Islámicas (UCI) por otra.","{'fuerza militar': 2, 'tropa': 11, 'los militares': 1, 'ejército': 6, 'ejercito': 1, 'fuerza': 1, 'milicia': 1, 'el ejercito': 1, 'grupo': 1}",61.5758751290331,"{'grupo': 1, 'bando': 1, 'armada': 1, 'facción': 1, 'tropa': 1}","{'ejército': 1, 'fuerza': 1, 'tropas': 1, 'milicia': 1, 'soldados': 1}"
burguesas-conservadoras,"Las sociedades modernas, burguesas-conservadoras y burocráticas, se apoyan todas sobre la opresión y el aplastamiento de los individuos, que se vuelven ""larvas"".","{'de clase acomodada, conservadoras': 1, 'adineradas': 1, 'ricos': 1, 'burguesas-conservadoras': 10, 'de clase media alta': 1, 'aristocráticas': 1, 'revolucionaria': 1, 'acomodadas': 1, 'socialistas': 1, 'rica-tradicionalista': 1, 'tradicionalistas': 1, 'ricas': 1, 'clases privilegiadas': 1, 'adineradas- conservadoras': 1, 'elitistas': 1, 'ricas-convencionales': 1}",24.158929819307183,"{'social': 1, 'adineradas': 1, 'conservadoras': 1, 'privilegiadas': 1, 'acomodadas': 1}","{'adineradas': 1, 'ricas': 1, 'capitalistas': 1, 'clásicas': 1, 'tradicionales': 1}"
burocráticas,"Las sociedades modernas, burguesas-conservadoras y burocráticas, se apoyan todas sobre la opresión y el aplastamiento de los individuos, que se vuelven ""larvas"".","{'y de administración organizada': 1, 'administrativas': 12, 'administrativos': 2, 'burocráticas': 4, 'gubernamentales': 2, 'ineficientes': 1, 'expendienteo': 1, 'requisitosas': 1, 'funcionarias': 1}",24.158929819307183,"{'administrativas': 1, 'oficiales': 1, 'jerárquicas': 1, 'formales': 1, 'legales': 1}","{'administrativas': 1, 'oficinescas': 1, 'formales': 1, 'procedimentales': 1, 'reglamentistas': 1}"
opresión,"Las sociedades modernas, burguesas-conservadoras y burocráticas, se apoyan todas sobre la opresión y el aplastamiento de los individuos, que se vuelven ""larvas"".","{'acción abusiva': 1, 'represión': 1, 'someten': 1, 'sometimiento': 5, 'autoritarismo': 1, 'tiranía': 3, 'dominación': 4, 'esclavitud': 1, 'sumisión': 1, 'despotismo': 1, 'abuso': 2, 'sujeción': 1, 'repercusión': 1, 'atosigamiento': 1, 'humillación': 1}",24.158929819307183,"{'sometimiento': 1, 'dominio': 1, 'coacción': 1, 'represión': 1, 'control': 1}","{'represión': 1, 'dominio': 1, 'tiranía': 1, 'explotación': 1, 'subyugación': 1}"
larvas,"Las sociedades modernas, burguesas-conservadoras y burocráticas, se apoyan todas sobre la opresión y el aplastamiento de los individuos, que se vuelven ""larvas"".","{'parásitos': 7, 'insignificantes': 2, 'bichos': 1, 'gusanos': 4, 'parasitos': 1, 'gusano': 1, 'parásitas': 1, 'parasitas': 1, 'irrelevantes': 1, 'egoístas': 1, 'inmaduros': 1, 'ganado': 1, 'larvas': 2, 'insectos': 1}",24.158929819307183,"{'serviles': 1, 'subordinados': 1, 'sumisos': 1, 'obedientes': 1, 'lacayos': 1}","{'individuos': 1, 'personas': 1, 'seres': 1, 'criaturas': 1, 'humanos': 1}"
facultades,Lee había alimentado durante mucho tiempo la idea de que las Trece Colonias debían exigir mayores derechos políticos a Gran Bretaña y fue uno de los primeros líderes de las Trece Colonias en reconocer que las nuevas facultades que el Parlamento británico había concedido al rey Jorge III eran un riesgo elevado para los colonos americanos.,"{'capacidades': 9, 'poderes': 6, 'habilidades': 1, 'permisos': 1, 'condiciones': 1, 'funciones': 2, 'autoridad': 1, 'caracteristicas': 1, 'autorizaciones': 2, 'derechos': 1}",72.34258236402623,"{'capacidades': 1, 'poderes': 1, 'derechos': 1, 'atribuciones': 1, 'autoridades': 1}","{'poderes': 1, 'derechos': 1, 'autoridades': 1, 'capacidades': 1, 'atribuciones': 1}"
aportaciones,"Los jóvenes, que tienen un pasado en un orfanato o de una familia no maravillosa, sobreviven gracias a las aportaciones del Señor de los Ladrones, que les da objetos de mucho valor, supuestamente robados, que luego intercambian por dinero a un tendero que comercializa antigüedades.","{'donaciones': 8, 'cooperaciones': 1, 'contribuciones': 9, 'provisiones': 1, 'participaciones': 1, 'ayudas': 3, 'porciones': 1, 'colaboraciones': 1}",41.87723310486732,"{'sustento': 1, 'contribuciones': 1, 'donaciones': 1, 'ayuda': 1, 'colaboraciones': 1}","{'regalos': 1, 'donaciones': 1, 'aportaciones': 1, 'subsidios': 1, 'ayudas': 1}"
suburbio,"Los New England Patriots juegan en el suburbio de Foxboro, cerca a Boston; Los Jets juegan en East Rutherford al norte de Nueva Jersey; Los Bills juegan en la villa de Orchard Park, cerca a la ciudad de Buffalo; Y los Dolphins juegan en Miami Gardens.","{'barrio': 13, 'afueras de la ciudad': 1, 'localidad': 1, 'arrabal': 1, 'local': 1, 'alrededores': 2, 'periferia': 3, 'area': 1, 'barriada': 1, 'suburbio': 1}",79.32015867816725,"{'sitio': 1, 'zona': 1, 'área': 1, 'barrio': 1, 'vecindario': 1}","{'afueras': 1, 'periferia': 1, 'alrededores': 1, 'extrarradio': 1, 'barrio residencial': 1}"
mercenarios,"Los opositores al tirano Dionisio I, se refugiaron en Etna, que fue ocupada por el mencionado Dionisio el 403 a. C. que estableció allí un cuerpo de mercenarios de Campania que antes había establecido en Catania (Catana).","{'asesinos': 2, 'soldados': 10, 'gente armada': 1, 'matones': 2, 'asalariados': 1, 'soldado a sueldo': 1, 'fuerzas': 1, 'jornaleros': 1, 'sicarios': 5, 'mercenarios': 1}",52.524554941682,"{'soldados': 1, 'hombres de armas': 1, 'combatientes': 1, 'pistoleiros': 1, 'contratados': 1}","{'soldados': 1, 'combatientes': 1, 'militares': 1, 'tropas': 1, 'guerreros': 1}"
arraigada,"Los orígenes de la Semana Santa de Ronda se remontan a la conquista de la Ciudad por los Reyes Católicos, siendo un evento religioso sin parangón y una de las tradiciones de carácter espiritual, cultural, artística y popular más arraigada en nuestra ciudad.","{'antigua': 5, 'características': 1, 'apegada': 1, 'establecida': 4, 'adaptado': 1, 'antiguo': 1, 'enraizado': 1, 'asentada': 1, 'acostumbrada': 2, 'propia': 2, 'enraizada': 1, 'anitguas': 1, 'conocida': 1, 'tradicional': 1, 'adquirida': 1, 'entrañable': 1}",54.48491277699197,"{'asentada': 1, 'enraizada': 1, 'afincada': 1, 'establecida': 1, 'arraizada': 1}","{'profunda': 1, 'fuerte': 1, 'intensa': 1, 'profundamente': 1, 'intensamente': 1}"
alquerías,"Los orígenes de Villasequilla hay que buscarlos en las alquerías de ""Artal"" y ""La Mezquita"".","{'alquerías': 3, 'fincas': 4, 'casas': 1, 'granjas': 8, 'cortijos': 1, 'haciendas': 4, 'casas de labor': 1, 'propiedades': 1, 'quintas': 1, 'casas de campo': 1}",42.55164387547279,"{'pequeñas': 1, 'caseríos': 1, 'granjas': 1, 'haciendas': 1, 'fincas': 1}","{'aldeas': 1, 'pueblos': 1, 'localidades': 1, 'caseríos': 1, 'villas': 1}"
cantautora,"Lucinda Williams (Lake Charles, Luisiana, 26 de enero de 1953) es una cantautora estadounidense de música rock, folk y country.","{'cantante y compositora': 2, 'cantante': 5, 'cantante y autora': 1, 'compositora': 3, 'interprete autora': 1, 'cantautora': 5, 'interprete': 1, 'artista': 3, 'compositora e intérprete': 1, 'cantora y autora': 1, 'compositora y vocalista': 1, 'música': 1}",52.43736647892795,"{'solista': 1, 'músico': 1, 'compositora': 1, 'intérprete': 1, 'artista': 1}","{'cantante': 1, 'compositora': 1, 'artista': 1, 'escritora': 1, 'autora': 1}"
engrosar,Luego pasó a engrosar las filas del Club Deportivo Victoria (1996-1998) donde anotó tres goles.,"{'hacer más grandes': 1, 'conformar': 1, 'ser jugador de': 1, 'aumentar': 8, 'agrandar': 1, 'engordar': 2, 'formar parte de': 1, 'incrementar': 2, 'encabezar': 1, 'engrandecer': 1, 'estar': 1, 'agigantar': 1, 'inflar': 1, 'ser parte de': 1, 'acumular': 1, 'formar parte': 1}",90.78003586371788,"{'sumar': 1, 'aumentar': 1, 'incrementar': 1, 'agrandar': 1, 'ampliar': 1}","{'aumentar': 1, 'incrementar': 1, 'ampliar': 1, 'ensanchar': 1, 'extender': 1}"
locutor,"Luis Pruneda (1924 - Barcelona, 12 de julio de 1988) fue un locutor de radio y presentador de TV español.","{'locutor': 3, 'comentarista': 8, 'conductor': 5, 'presentador': 4, 'emisor': 1, 'comentador': 1, 'difusor': 1, 'comunicador': 1, 'interlocutor': 1}",53.82063958946116,"{'speaker': 1, 'anunciador': 1, 'conductor': 1, 'comunicador': 1, 'narrador': 1}","{'presentador': 1, 'anunciador': 1, 'comentarista': 1, 'narrador': 1, 'conductor': 1}"
mecenas,"María Antonia Walpurgis de Baviera (Múnich, 18 de julio de 1724 - Dresde, 23 de abril de 1780) fue una mecenas, compositora, pintora y escritora alemana.","{'persona poderosa': 1, 'benefactora': 6, 'persona rica que protege a los artistas': 1, 'patrocinadora': 10, 'productora': 1, 'mecenas': 1, 'bienhechora': 1, 'protector': 1, 'patrocinadora artística': 1, 'protectora': 1, 'patrocinante de las artes': 1}",58.42538825118165,"{'sponsor': 1, 'benefactora': 1, 'patrocinadora': 1, 'protectora': 1, 'protector': 1}","{'patrocinadora': 1, 'benefactora': 1, 'protectora': 1, 'auspiciadora': 1, 'mecenazgo': 1}"
anónimos,Melchor es uno de los nombres tradicionales dados a los anónimos magos que menciona el evangelio de San Mateo.,"{'de nombre desconocido': 1, 'desconocidos': 18, 'sin identidad': 1, 'desconocido': 1, 'misteriosos': 1, 'sem nome': 1, 'incognitos': 1, 'enigmáticos': 1}",54.39596436058698,"{'sin nombre': 1, 'desconocidos': 1, 'incógnitos': 1, 'anónimos': 1, 'ocultos': 1}","{'desconocidos': 1, 'incógnitos': 1, 'sin nombre': 1, 'sin identificar': 1, 'anónimos': 1}"
escisión,"Militante del PNV, tras la escisión ocupó cargos políticos en Eusko Alkartasuna, para después retornar al partido matriz.","{'división': 5, 'fragmentación': 1, 'separación': 3, 'ruptura': 6, 'rotura': 1, 'desvinculación': 2, 'cortadura': 1, 'corte': 1, 'partición': 2, 'escisión': 1, 'desavenencia': 1, 'rompimiento': 1}",81.5015479876161,"{'sSeparación': 1, 'división': 1, 'ruptura': 1, 'fractura': 1, 'desmembramiento': 1}","{'división': 1, 'separación': 1, 'ruptura': 1, 'fractura': 1, 'disgregación': 1}"
pionero,Militar y pionero de la aviación.,"{'uno de los primeros': 1, 'precursor': 13, 'primero en': 1, 'iniciador': 3, 'fundador': 5, 'revolucionario': 1, 'primero': 1}",58.6046511627907,"{'innovador': 1, 'precursor': 1, 'iniciador': 1, 'fundador': 1, 'explorador': 1}","{'precursor': 1, 'innovador': 1, 'iniciador': 1, 'visionario': 1, 'líder': 1}"
declive,"Mimoun, 35 años, y Zátopek, 34 años, se vieron como campeones en su declive.","{'caída': 6, 'caida': 3, 'descenso': 8, 'deterioro': 1, 'decadencia': 4, 'inclinación': 1, 'etapa final': 1, 'categoria': 1}",69.58579881656804,"{'descenso': 1, 'bajada': 1, 'caída': 1, 'reducción': 1, 'decrecimiento': 1}","{'decadencia': 1, 'bajada': 1, 'caída': 1, 'retroceso': 1, 'disminución': 1}"
acecha,"Mokujin despierta siempre cuando el mal acecha al mundo (Ogre, Unknown, Jinpachi Mishima, Azazel).","{'persigue': 1, 'amenaza': 5, 'se acerca': 2, 'vigila': 2, 'merodea': 1, 'observa': 5, 'maquina': 1, 'aguarda': 2, 'contempla': 1, 'acosa': 2, 'llega': 1, 'espía': 2}",132.8019131127939,"{'acecha': 2, 'merodea': 1, 'ronda': 1, 'vigila': 1}","{'amenaza': 3, 'pone en peligro': 1, 'acecha': 1}"
